author,polarity
Maxknew,0
DarcyKeim,0.3111111111
OrLoK3D,0
ReddAnarchist,-0.7142857143
CoachMikeHillSF,-0.4
abarnett1212,0.2333333333
GreatUncleHorsa,-0.1
NE_Ok_HS_Sports,0
MartinSwidersk1,0
ToffeezNCoffeez,0
patdvices,-0.8
InkHallows,0.3111111111
LPozdzik,0.275
xefteous,-0.205
daisy_galvezVT,0.3111111111
Mary50005,-0.15
fearthe_void,-0.6055555556
IndigoAngel09,0.3111111111
LeviathanPop,0.3111111111
Remmbornn,1
PlaintanJane,0
prahs23,0.6
TheDailySun,-0.025
truekowalski1,0.4166666667
KingDavid0005,0.5
glavata691,-0.04523809524
Raycoseno,0.3111111111
blacksteelpe,0.15
staks_joel,0.05
MeowOChan38,0.1035714286
AV0kato,0.4166666667
Comrade_Skhokho,0.25
bloodyv4mpzzz,-0.7142857143
RuyDiazB1976,0
Suwebabie,-0.40625
JeffreyMaag1,0
NAfo17618136,0.1222222222
glavata691,0.01785714286
LoveTurboLLC,0.1736111111
NancyGa34249924,0
Klara15080284,0
Girl22Hassell,-0.01666666667
_birdmanjrjr,0
CrAmidoneous,-0.1878571429
steven_sipple,0.5
AlexxShortstuff,-0.4
opheliamoding,0.03333333333
Tonic_Bo,0.15
KaminoKatie,-0.7142857143
AnilM_adv,-0.38125
NATOlizer,0.25
ianclennett,0.4
RhondaLand21,0
ecyrbmz,0.4
salami_fuckshit,0.3111111111
msears1485,0.15
Jenflood77,0.1
1AnnaT,0.1363636364
SenateForeign,-0.1711111111
beefyspace,0
Edwin_Witt,0
FellaJS,0.1222222222
Justin1Chidera,0.4
FerdinandMunoz9,0
afcpablo_,0.4
TohkaYa24425001,0
SocialMedia4Inc,0
jessmachadoshow,-0.5
Hoover5454,0
isnortfishfood,0
jBoogieee__,-0.78125
RobertPaul1,-0.1
manfreed111,0.25
Petedelaware1,0.3833333333
mbposton1,0.25
gliese_v,-0.4
oyizaimnida,0.25
AmandaNotFun13,0
glavata691,0
GriefNo,0.25
Feeras1,0.4
Justin1Chidera,0.4
SandyAlexGraham,0
mask_39_,0
ritae05,0.275
MamaNurse15,0.2277777778
kwesyduke,0
The_Angry_Otaku,-0.25
Mark_Faithful87,0.15
BruceBurr2,0.5
chrismarkevich,0.3111111111
actionScript3,0
lemurian39,0
keithamccluske1,0
Slick_14970,0.125
sweetlifeofdina,0.1666666667
prashanwq,0
oleh_berestovy,0.4
Justin1Chidera,0.4
KyleZoomZumbach,0.35
Nana_Haesha,-1
LMartinezABC,0.43125
InternMONK,0.06818181818
tetomimir,-0.7142857143
jqueiros88,0
swaynridesagain,0
WadeDav04301694,0.0325
FOXLA23,-0.05
gerrymarra,0.15
Jill992004231,0.225
jimmyhawk9,0.5
SinisterKam,0
prabhatisb,0
kariva271,0.15
CrumpledGaming,-0.2765151515
smheinrichs,0
shoeyou_,0.3333333333
_theycallmejojo,0.3111111111
AyaRaalte,0.3666666667
NDadsAfterDark,0.375
AlwinV1,0
soupkinggray,1
Sebasti6460310,0.4166666667
cindyannieis,0.9
gabe00evans,0.25
Racer_D,0.1222222222
jeanmarcd,0
MilitaryEmpire,0.125
terpstraj,0.1222222222
UnluckyYuki,0.05208333333
444mpyjim,0.3111111111
Baloch1Sohail,0.16
carlrigney,0.1222222222
JiggySevilla,0.255
prashanwq,0.15
Justin1Chidera,0.4
Eduvarg18,0.15
jamesbardner,0
KenScottOlson,0
dczd23,-0.25
boot_man_89,0.01666666667
AndrewHalberd65,0.3111111111
dws416416,-0.1216666667
swarheit,-0.3583333333
ThPlayersLounge,0
BrownU_WSoccer,0.1
Its_Mana25,0.1
psych0tine,-0.7
d_taber,0.3111111111
HWoodModelling,0
La_Mont__,-0.4
xqueenmango,0.3111111111
sicknessreport,0.1565656566
GrowMowithLuv,0.2666666667
TheUCanesTV,-0.07777777778
ggld,0.3
JakeSeattleX19,0
Justin1Chidera,0.4
JForestiero,0.2857142857
martinsglazer,0.5
JMPeck69,0
Mauskk,0
reesetheone1,0.3666666667
tehimself,0.3375
tummayo,0.8
arthlua_,-0.4
Dentedoildrum,0.1222222222
EPCOXJR,-0.1
SailorLaw,0
glavata691,0.15
rkivecenter,-0.4
DreamescapePs,0
maitheeke,0
HellbenderSTL,0.8
AeroUprising19,0.4333333333
PrytulakP,0
harshad_adv,0.15
trapking9997,0
preshrich,-0.35
H1MIKOS,0.3111111111
Wuwu1978,-0.08333333333
ESPRIMO7,0
Fernand61243546,-0.06666666667
donnyv55,0
LauvrayMatthew,-0.2
Cycle2Freedom,0
pats300levelpod,0
MPcoolman,-0.1
achaffinch,0
1nonly_Akoza,0.140625
PeriC1314,0.15
infosecpit,0
fernard7,0
Gheorgh32280077,-0.1
devhpatel,0.1363636364
Andy_Scollick,0
Dazaitrashedtit,-0.7142857143
kitielune,0.3111111111
smheinrichs,0.275
IVANAGU90585190,0.4166666667
RobinWashut,0.5
Kopy37,0.4166666667
ObabScribbler,0.3111111111
AstrosFansUK,-0.2766666667
CMagitis,0.2
aydenfranco_,0.5
AtchaJohn,0
popothepoo,0.3111111111
Justin1Chidera,0.4
Fernand61243546,-0.3125
AthelstanAuntie,0.1363636364
kerlunkus,0
_WhoDeyRay,0.02857142857
rodneystubbs,0
saucy1358,0.25
toxicsvante,-0.4
scroughy,0
jari_jussila,0
AndreaDarmanC,-0.002857142857
mwkittle31,0.2333333333
ThatGuyCrisby,-0.1
Pucemargine,0.125
monek210,0.1
Eva_M_Wehebrink,0.1222222222
crabrangoony,0.1
pepedaliga,0
PapaUwUx,0.25
Suzyistdaheim,0.1222222222
isaidnodope,0.1583333333
JamieHolladay5,-0.3
StupidnUnhinged,-0.4
ggld,0.2232142857
deadwebsite,0.26875
xTREAMx22,0.1
Kotsreveb,0.1222222222
sassylassy666,0.25
RichardMarster3,0.5
OMERTA979,-0.01515151515
NorthernNewsNow,-0.1555555556
JoshuaSmith1983,0.7
sozobozo,0
IamSamAbraham,0
centrismxtreme,0.1222222222
jayniusv,1
trulyandymarino,0.4166666667
DonRobe22418909,0.125
Ewenyce,-0.2
dpdonahue,0.3333333333
WilliamSpence68,0.3
dam32613,0.5
daisymay2max,0
DumbassMomentum,-0.4
Lamborfeetiez,1
xxxxxx72130219,0
Elaineofficial0,-0.4
Stiefloeder1,0.25
olddog95,0.125
DrVitaSegreto,0
NewisNewis,-0.08333333333
AndyBritt7,-0.135
Bukaresztenczyk,0
ari1237ana,0.1428571429
FiveMadman,0.1
webrokker,0.1363636364
DoyenneSolace,0.5
WilliaBriggsDDS,-0.15
chasewpatterson,-0.09611111111
Justin1Chidera,0.4
SportVoiceJW,2.78E-17
TheMessyDawn,-1
lawren_notloren,0
nbcsandiego,-0.1
CJohnstonNI,0.3
TheVicSanityX,0.5
Vanagas_Fella,-0.1
QueerGang2,0.04
ShiHarlan,0.5
EuphoricAngel91,0.2
jeoncultture,-0.4
NiceOneCs,-0.1555555556
FayetDesmis,-0.575
BCCBuitems,0.16
Trudy4472142,0.15
Pellz_,0.5
Justin1Chidera,0.4
winniecm,0
detoxourschools,0.08333333333
Celtics_George,0.06888888889
prabosinc,0.2
hotlinescream,-0.7142857143
HarperLeeF1nch,0.5
urg3n,0
Fraegeim,0.3111111111
MarkusStrm12,0
PhantomusBlack,0
Patoche699,-0.08333333333
gatetesolitario,0.3111111111
LovesEevees,-0.2979166667
Chris8Reis,0.4166666667
nanaa_youngk,-0.4
emmajrage,0.1
BTSis7even,-0.4
softboysabo,0.3111111111
OfficialJAYCHI,0
Citizen_D_Monde,0
TBigbitch,0
Edlon69,0.2
TerryH430,0
NoomTsap,0.3071428571
NYCFloss,0.3
TakuIsKing,-0.1375
De1m0nii,0.3
QuickleyHatten5,0
taras_sarmat,-0.1
ggstexo,-0.03888888889
santadiabIaa,0.3111111111
DavidMc80397417,0.25
JorgeAParrales,-0.1166666667
tomaspolovincak,0
Ms_Misty_Blue,0.15
KetyBrazil,0.15
notafella69,0
taehazelcontact,-0.4
RavensSalaryCap,0.5
footiusmaximus,0
SoulFr33dom,0.275
Babit117,0.5
thered_lataleph,0.275
ReneeArchivez,0.3111111111
tibi196,0
powbunee,0.3111111111
JBeamer234,0.06666666667
adeqzon,0
KBVMD,0.4166666667
adneybrown,0.25
Roentgens_dad,0
Justin1Chidera,0.4
damien_6120,0.3111111111
MayaFairesta,0.2333333333
HambenMari,0
Wendehopes,0
InHd21,0
marian_kazakov,0.8
katiismyname__,-0.4
MandTSpratt,0.275
jaimi85012502,0.4166666667
rydimer,0
MNsportsline,0.5375
TLeeTsnow,0.3
xPlantFuckerx,-0.06666666667
Citysue6,0.275
ecorreia,0.1222222222
AthelstanAuntie,0.15
PGylling,0.1222222222
ohhhhhh_canada,0.275
ggld,-0.1
ChasenVicki,-0.0625
abhas_rewcie,0.1
lharo777,0
Banana21219,0.1
Gheorgh32280077,0
BrianJallet,0.4166666667
BrewmasterNY,0.5
chenontario,0.15
bearsarestupid,0
_rjardon,0.5
EspritdeCorp258,-0.09523809524
theFinnishSisu,0
phakanm,0.4166666667
ma_nyc7,0.125
MaryKatherine70,0
skaik_van,0.5
NSknees,1
roman_kinnie,-0.7142857143
JoEnVibez,0.3111111111
MiasmicMatt,0.375
Guglielmo_ferr,-0.3125
vegaschris41233,0.5
dietdanish,0.25
mia_seveniverse,-0.4
susanacielos,0.1222222222
Justin1Chidera,0.4
freegolds,0.4333333333
avic_avicularia,0.3111111111
CLUBPENGUlNZ,0.3111111111
David_Hambling,0
vintage_obscura,-0.07142857143
newsofworld21,0
PrytulakP,0.15
kmce,0
B_Bliss_,0.4666666667
f3styyy,-0.3
jeffAndersonUSN,0.5
opheliagirls,0.3111111111
Edibiq,0.15
pokerhoonie,0
shionkj,-0.4
TitanIntel,0.1222222222
sarcastic_spell,0.4166666667
BryanMunson_,0.5
eja_wiese,0.15
Michael_G3130,0
foofoothesnew1,0.15
offensive_coms,0
QuickNolly,0.25
Guy_With_A_Pipe,0.5
Fastoolie,-0.4125
NikonianChick,0.275
Nola_Tsu,0
TheWTSPod,0.1708333333
EveKugs,0
tumbytime,0.3111111111
KitsuMidori,-0.7142857143
pylontcs,1
SnottieDrippen,0
FOXLA23,0
glavata691,-0.08333333333
NpNprentice,0.275
MJacky_M,0.3111111111
ArhusBalthasar,-0.04523809524
DrOrbros,0
OJ_Rashay,0.2
GolAN897,0
offensive_coms,0
Citizen_D_Monde,0.4166666667
Mvezzy,-0.06666666667
JeffordAndrea,0.43
mchivurayi,0.2
labourblackrose,0
USpitzl,0
TweetMemeTokyo,0.25
MymmsStarbase,0.5166666667
gabacho_one,-0.625
TheTaijiNews,0
smartfootball,0.4801587302
Justin1Chidera,0.4
pylontcs,0
ArhusBalthasar,0.01785714286
Christo43606098,5.00E-01
LoveBettywu,0.1363636364
tse_dor,0.215625
D0LLIEKYU,-0.4
helen_saksa,0
sbaisha08,0
marrenneeb,0.25
PointSpreadMax,0.375
jaimi85012502,0.15
stheticsim,0.3111111111
kariva271,0.25
ArhusBalthasar,0
JakeCoare14,-0.01666666667
USFLPodcast,0
EmBT95,-0.4
dvajda03,0
BorMikulas,0.4166666667
KokiWabule,-0.1697916667
CBouligny,0
dawnslight2,0.0625
BStardAlan,-0.08333333333
LordZuruki,-0.06666666667
J_OntheDRGS,0.4
emosiarki,0.3111111111
Victor7Gordon,0.275
pantsman58,0.04545454545
Barbara14130169,0
becomingimago,0.5
ChrisR2D2,-0.08
RyanWalker78,0.1
Andouillettefr,0
EeeNameee,-0.4
Byronic_stray00,0.16
Margaret3786,0
MarkDonegan3,0.25
b_badmixer,0.3111111111
focuspohus,0
Koltrainz,-0.05208333333
kieraperiod,-0.05625
silouelle,0.15
idiot3qu3,0.4166666667
Renee_PLP,0.625
DougKyed,0
CatholicErotica,0.1388888889
JJ89081898,-0.4
ajisfabulous,0.25
caaksuu,0
SugarBenti_,0.3111111111
badmoodbadways,0.3111111111
baziliax,0
janegem2,-0.08333333333
pepedaliga,0
SkutecnyM,0
wcdailey,0.255
egoldie80,0
Becka73266384,0.125
Aude_Mars,0
albafella1,0.1363636364
ZachKeilman,0
JersyDvl,0.175
bigjeffandrews,0.5
sdcarnegie3,0.275
JordanSig,0
ApollineDchamp,0.15
1825Todd,0
Luyandonk,-1
wonder000,0.525
_nik_nik_b,0.1363636364
IVANAGU90585190,0.15
Brain__BC,0.25
Dandamainman1,0.5
Bernieadufe,0.2
ggld,-0.2
JayVillainy47,-0.05
blaisengo,-0.04523809524
eckomachine,0.2583333333
pudsaar,-0.4
NewisNewis,0.1222222222
JakesFFootball,0.5
peterawolf,0.22
StrandmanL,-0.1166666667
LeaderSpy,0.5
AssmusDaniela,0
chicatweety,0
slowburnsftw,0.1666666667
TehOutsider,0
hellertaler,0
rebiloc,0
Antibloviator,0
Dflyhalf,0
D_Leonard01,0
rastaaarenzo,0.375
elathebr0ken,-0.4
inktomi544,0.5
rexmonex,0
i72714558,-0.1666666667
w308forklift,0.4166666667
RomeAntics_,-0.625
LyndonRosser,0
Timchuck05051,0
tekotaro_12,0.25
gdaitis,0.4166666667
nafo_boi,0.0625
2089April78594,0
Constantine7711,0.4166666667
HelloHedera,-0.2962962963
blaisengo,0.01785714286
atsky2022,0.1222222222
ragedroidnet,0.3111111111
stopandfreeze,0
charmirie,-0.7142857143
HansenNotHanson,0.5
StarfellCecilia,0.3111111111
BXBX_BI,0.15
Joburefill,0
lanita4ever,0.25
MeanstreetsEYB,0
deimosrises,0.4166666667
Eric__Simmons,0.3
SixVpf,0
MuelichNadine,0.4
NatureWavess,0.3111111111
Husker_Bot,0.5
TheWarMonitor,-0.1166666667
HuskerOnline,0.5
6154905376,0
MainEventTV_AKA,0.2083333333
StevenCheah,-0.11
filmaguilera,-0.4
blaisengo,0.00E+00
bdebone2,0.25
mega1480,0.25
kind0fmagic_,0.5
StephenTracanna,0.2840909091
atthehelm2005,0.375
steffenhe,0.1222222222
marqus_richards,0.8
pattirod55,0.5
LisaMar91564392,0.275
EamonnVIDF,0.03125
an_iora,0
markthefisher,0
AmolTikam,0
BlamKaboom,0
ggld,0.03333333333
ScorpSik,0
countryroadmama,0
PrytulakP,-0.1
JaredBackus1,0
Sean_Callahan,0.5
BlackBag1,0.25
nobigfish,0
WilliamMeservy,0.25
mokasmi1,0.15
Protest_when,0.4166666667
Shadowwindmaker,0.4
shri_v,0
hawksfan____,-0.4
c_cburn,0
Roverkd,0.275
joe_hageman,0
callmedia1,-0.05
syzickler10,-0.875
jacksonnosk,-0.4
kfriesth,0
ErikitainNYC,0.2
the_rogue_doge,-0.1
mktedman,0.15
sQcrates,0.8
Coach_Walker55,0
Coach_Walker55,0
quinnastillo,0.125
DonateToDrones,-0.1
camsilverfox,0.5
b1e56df9ce6549f,0.5
arcadiisback,0.1363636364
lenora28780512,0
Anthony31693095,-0.5
francozeuss,0.1
TrotskyOct1917,0.3
Black_Shakspear,0
SportMajor,0
rmc_1492,0.08083333333
jallowaziri,-0.4
JiminieeeAngel,-0.4
Lorenzo65278848,0
CUNILLERA,0
AlishbaFatema,0
TTS_CAM3,0
von_baylor,0
chaoticdvmbass,0.3111111111
Adalber38442423,0.4166666667
albafella1,0.1181818182
_oluwalonimi_,-1
HilaryAndre1,0
TheBardsLute,0.2428571429
Screwdriver_71,-0.1
Eloy_Sauvan,0
michaelkohwchl,0.25
singgenberg,0
ShannonDashney,0.275
IceT1158,0.15
smrhrose,0.2
Chloe_and_Kirea,0.3111111111
MikePerryavatar,0.25
SnellSZN,0.1388888889
METOK456,0.215625
FOOfighterPuppy,0
MariosRichards,-0.5
victori__uhhh,0.3111111111
nataliejun,0.1
PhotoDavePutnam,0
SeanFionn,0
hejtas,0
MattBrennanWSWS,0.3
GeorgeVSilva,0.25
dbibzah,0
3kwords,0.08571428571
alexepul,0.3111111111
FinchSells,0.4166666667
KrzysztofJano15,0
TritiumBurst,0.15
FHouseIfS,0.1222222222
Rneifeld,0.1222222222
mjatt861,0.2
Wardgrantham,0.275
albert_hubble,0
carlblomgren,0
Jpd54ish,-0.3
shovas,0.275
KrampusWillCome,0
David_OUSC,-0.05
Turom13,-0.1
HoraceM14309960,0.5
Ukraineliv14900,0
official_danik,0.25
DY_Lee11,0
Bostondotcon,0.225
Abe24__,0
PaulZeise,0.5
AlphaFootballOR,0.7125
militaryhistori,0
BaayMoBreezy,0.3333333333
taeeberryyy,-0.4
SamuelScouting,0.7125
jjrddnn,0.1363636364
Lions247,0
sxanqxeen,-0.075
KkKestutis,0
NewisNewis,0
AHMEDAALLAM,0.3
mickeynewsome65,0.5
julyjaneshawnee,0.5
Danman2681,0.275
DylanNielsen7,-0.2
RClaussen2,0
whodathunk55,0
UGAfootballLive,0.5
Zornkrieg,-0.2185185185
Stas73319523,0
OldPhoneMan2,0
LindaLarsonKemp,0.1222222222
KyivKing,0.25
mearab2025,-0.1333333333
AndyDB_,0.4
Isojaytv2,0.4444444444
BarereG,0
forrester2,0
inori20210112,0
indijanac79,0.15
NieRA2_,0
ksk74072,0
SpeakingasI,0.1666666667
Deciderter,0
3Space,-0.1
ByronLCogdell,0.275
Metwolf,0
maker7919,-0.7142857143
nichtweggucker,0.1222222222
ConnieMiracle2,0.5
OMERTA979,0
SDB57,-0.25
goose13man,0.22
explorerdora4,0
coach_mcquade,0
JulesTa44776797,0
Jeddeiah2,-0.4
JohnBaldwin64,0.8
WillBecker_,0.25
drelic1986,0
Shawcastic,0
_Emirror,-0.7142857143
Bingobrewtea,0.15
ArianBareach,0.16
Neibergs,0.125
only1koop,0.4
Dave07422325,0
_Olrik_,0
richarderichson,0
waIdlichtung,0.3111111111
LTGyeahuknowme,0
Tommy_2Tall,0.15
brianns67,0.5
EternalBast,0.3
CaoticaHarmonia,-1
Ukrainene,0.1
craftdesign2000,0
Sheridon45,0
Kath_IBW,-0.1666666667
sisofys,0
plzfindmeeee,0.3111111111
LorenzoMcNeil1,-0.1666666667
rowanred81,0.3111111111
TexAgg04,0.5
OaktreeVictor,0
Bluetiderollin,0.1875
NafoBrotherD,-0.1
busancouple1358,-0.4
VasoAsovic,0.4166666667
Suze50690359,0
albir2024,0.2333333333
Q0MT6pFmbVqynsM,0
2livendie4sushi,0.3111111111
OlophNihlson,-0.25
yoyobaba,0.5
_kookie_jk_____,-0.4
KiranRaichura,0.5
gmolorin,0.5
AzelbyT,-0.5
snowflakeFella,-0.1
tdmag2306,0
skeyler49,0.3111111111
carrimachet,0.2
bek77bek,0.4166666667
Hughesylufc85,0.3
sikloernyo,0.4166666667
seokjinpurple12,-0.4
CoachChase23,0.3
vedenlapsi,0.3111111111
fuze_electronic,0.3
Jannerspray,0
ManchurianDevil,0.2
KyleRogers18,0.25
roadtrips17,0.275
02Actual,0.275
RoyalsViews,0.5
GreggC_CC,0.055
KTRS550,0
lakers_goat,1
maggiem14931119,0.275
Krish_24x7,0
Fantasymythical,0
jaegerpri99,-0.4
whambam271,0
pascaldoesgo,0
Lilianedenise07,0.4166666667
Mr_RAK20,0.5
n0contextemily,0.3111111111
mar_rs_v,0.3111111111
amurr97,0.05666666667
HonourableMembr,0.8
Mark_Cope,0.05
VasoAsovic,0.4166666667
katgulseth22855,0.275
weetardthe2nd,-0.125
ailinon80,0
conan_va,0.175
nastypovv,-0.7142857143
another_angry_J,0.275
topazzcrapazz,0.1222222222
Lill_Tier_God,-0.2333333333
MariusRClaassen,0.4166666667
SocialAssurity,0
Ah0ksa,0.3111111111
koenig_jakob,0.15
neilhartington1,0
centerstoic,0.1222222222
willie_lutz,0.5681818182
JamieWi24198777,0
banishedHK47,-0.0175
UrsulaLene,0
ForeignAffairs,0.2
TapTapBenno,-0.1
skatinmonk,0.35
Kathlee54976457,0
Bigudush,-0.4
fellachance,0.08333333333
cuuixsilver,0.4166666667
BlueKyp,0
mattmezinze4,0.5
PhillRamboo,-0.35
marquez_jr22,0.175
yer_conscience,0.1222222222
GeroiamSlava7,0
IndriyGreat,0
KelbergStan,0.15
InfidelDeity,0
mattpd03,-0.1785714286
Crunk1977,-0.1612244898
hamastariq_,0.5
annapiavuelleiv,0.4166666667
alextonemusic,0
Mashkara,0.4166666667
davebdb,0.5
SettingTheEdge,0
SeanBron6,0
clarenafo,0.125
LucidMoth102,-0.7142857143
KIMJ_MYUNGSOO,-0.4
naalsio26,0
HrShipwreck,0
offensive_coms,0
TraciKirtley,0.03333333333
Dstubbs07912787,0.25
ji_stark,-0.0375
wellingtoneLivn,0.2
rozoveanu,0.275
brightsstarz,0
BlakeSchlueter,0.4166666667
seeifhefloats,0.05
DavidZoomerMan,0.275
darios2go,0
kriztyke,0.15
KCbellemoon99,-0.05555555556
handsofcain,0.3111111111
ArbiterEleg,0.15
CatsSw,0
Troy_Lake,0.16
HIMothy__,0.3
BeckaBoots,0
KennSnodgrass,0
ProudNerd2023,0
Diablo94646,0.2857142857
rabid_rabitt,0.15
djcyr72,0.425
ambigender,0.1160714286
MartinMatysN,0
njkol8000,0.15
solluxanders,-0.7142857143
CEMills4,0.5
KatyK12039,0.125
kyrorr59,0.140625
Kelly88537201,0.5
minoritisedNHS,0
MapIeLeaf84,-0.7142857143
rokada_b,0
LiljegrenSv,0.1222222222
KeithWaddell5,0
tofogfan,0.5
sergipolischuk,0.25
Big_Dez,0.15
kostlannova,-0.25
PK2451167992,0.9
ParkerBlake60,0
Serendipity8488,0.25
evanolsen,0.55
immigration_biz,0.225
Noliinoe,0.3111111111
DerAbschied,0.3111111111
josepbastardas,-0.08333333333
xXGozillaXx,0.4166666667
Sam201810,0.15
marinow13,0
lettiemadeleine,0.3111111111
GASPurves,0
therealdupsy,-0.7142857143
Derek77600366,0.275
ManchurianDevil,0.1222222222
PuoiFidarti,0.1222222222
NEWSDailyArabic,0
careersherpa,0
immigration_biz,0.225
Vlad_Mykhnenko,0.1222222222
bbaLL_jones,-0.3222222222
Barbie_access,-0.625
AkshayNotBot,0
AgustdeeMmxiii,-0.4
mcgrimreaperOwO,0.1
wxngfluenza,0.3111111111
rajraj_id,0
Fu_kyofeels,0
DowneyUnified,-0.086
JKJER97,-0.4
Dadman03AL,0.08666666667
luger2011,0.2578125
SamMackrill,0.4166666667
Mattmur02987686,0.275
FrankAdamskiJR,0
JohnDou69102108,0
silverrygg,0.4166666667
skatinmonk,0.4333333333
JimboWimbo77,0
jackeskin,0.3111111111
SelkieCookie,0.4166666667
UBetSmartPod,0.3181818182
RealPureLove,-0.17
offensive_coms,0
sus_xc,0.3111111111
Ricky_Cow96,0.3111111111
CaptFreneyNAFO,0
BrianEpshteyn,-0.1666666667
Nhlanhlur,0
antmrufka,0
EHendrickson03,0
MEMeddybemps,0
FACTSAsiaOrg,-0.2
CottageCuddles,-0.7142857143
planet_one_uk,0
ravinaproject,0
violett27071,1.22E-01
BellaBennieEnzo,-0.6
RadorElmi,0.4166666667
fakechuck,0.025
NegationF,0
jungkooks_NDA,-0.4
xxSKSxx_,0.3111111111
autoclub12345,0.15
tinocruiser,0
Graham12633625,-0.05
Heleen_Liebe,0.25
AmadeyMozart1,0
jvtrparker,0
LadyCaz3,0
fb_and_others,0
slayer2212,0
DaneWoodcook,0.25
JL3Tp6HGHt24Ugw,-0.05
Sdude1568,0.3111111111
Vanetten_60,0.1
marxistappa_v2,0
MetalsCrypto,-0.08035714286
mifi_https,0
stardystopia,0.2838383838
offensive_coms,-0.046875
DanDAddona,0.46875
coach_teej,0.45
pylontcs,0.7125
whitenights_ro,-0.1
oslicek,0
TheCruzCruise,0
GoooPackGo,-0.1
Nrree4,0
woongbuns,-0.2047619048
artemis_klin,0
pineappl_grl,0.3111111111
MaamMarajPetty,0.3111111111
jasonaking2011,0
NeoUnrealist,0.6
MandokhailSaeed,0.12
AbigailShadow4,0.275
zipthwung,0
PhilWat22,0.5
Richard02842480,0
BlueBboyo,0
okigo101,0.2
AllenNext,-0.25
Taenzer66,0
TheShipIsBTS,0.3111111111
bailardejesus,0.4166666667
Notbillsandweg,-0.1
kinofaquincy,-0.4
ZRL32,0.1363636364
1ll1c1taffairs,0
Patoche699,0.1222222222
actmyxage,-0.4
Recyle_Ruskie_T,0.1222222222
if1ghtbabys,0
CiggyBam,0.3111111111
mikecappelletti,0.25
Chonnakan_fay1a,-0.4
Comment4_U,-0.4
DonatJelly,0.35
Rogue_doggy,0
kopermateusz,0.45
szur6,0
wmcdonn25,0.25
Cycle2Freedom,-0.1
Digizone11,0
Gruchaczkek,0
MannyWades,0.5
glavata691,-0.25
_RoShake,0.15
jimbonail,0.25
BekkiSparkly,0
TheOggOne,0.25
ColemanMoreing,0.1875
DKarol,0.08333333333
noarderwyn,0
Graham12633625,-0.03571428571
DirtyJerseyBets,0
CatsSw,0.375
zanin_luigi,0.1222222222
Hawaii11022016,0
heyscan,0.4892857143
ArbiterEleg,0.4166666667
russellotway,0.125
raja_nata_raja,-0.5
Tonya_Aria,0.3
ManjuDi75707589,0.1
naveed360,0
ccanino,0.4166666667
Richard02842480,0.1222222222
Says_Warraich,0.4773809524
Graham12633625,0
cookieluvr5268,-0.7142857143
tumboss72,0.3111111111
IsaiasM97136132,0
ByTCCameron,0.35
TheJewbyrd7777,0
MidCityMaxxx,0
Namjoonie2094,-0.4
GreatDayTarHeel,0.25
SpankyMcdangle,0
Carlosreyesbff,-0.4
offensive_coms,0.3
UkraineAlmighty,0
RR310304951,0
harshad_adv,0
JordanphotosZoe,0.25
inBDBwetrust,0
JohnSmi94797985,0.2916666667
JohnSmi94797985,-0.21875
Andouillettefr,0.175
AnnmarieBrodie3,0
LawrenceApril18,0.44
DavidMac43,0.275
A_Woronecki,0
26JinX,0.2333333333
MaximalesEta,0
cjballin115,-0.5
terrajukic,0
DavidARader,0
sergewf,0
q_southall,0
JRewinski,0.1222222222
slayer2212,0.1222222222
akitaumakume,0.3111111111
aprendealeman,0
stormwind_ark,-0.7142857143
Christo43606098,0
clueclucks,0.1222222222
JamesShallcros3,0.125
dohbeedoo,0.375
GlobalForecastr,0.2
Charles77309529,0
glavata691,0.1222222222
Matt074198,0
DomiP80283799,0.4166666667
JensS02973670,0
soltec_arg,-0.08333333333
CatsSw,0.35
NoiSinEss,0.25
haefnerk3,0
Andrewwhitton2,-0.1
stevecheung12,0
williamjones75,0.275
SweeterBrio,0.3
PJCBaseball,0.125
hapamusubi,0.3111111111
PlutoWolff,0.1
G4VSQ,-0.25
PHNX_Cardinals,0
JoaxDna,0.3111111111
DJones88888888,0.275
AcceptNoneOther,0.5666666667
dryfly_whodat,-0.05
cade_crist,0.25
LoisGerig,0.35
boraocean7,-0.4
jwh2525,0.15
Eulonzo,0.01111111111
zzswkxwoh,-0.4
GabrieI27076755,0
SplyineYT,0.25
OtoDalakishvili,-0.04523809524
marlowc2324,0.1222222222
SashkoT,0.1222222222
Grimkjell,-0.04166666667
Maddoggie07,0.5
CappyD,0
ocean_deb,0
KhadijaBbaloch,0.06
Kevin_Kyle_Pod,0.3181818182
omarokcup,-0.06875
rilovesjihyo,0.3111111111
andycantudel,-0.4
AsterixdeGaulle,0
ginger_snxp,0.2657407407
JoniPyysalo,0
carl_lightfoot,0
PichlerHns,0.4166666667
taffygeek,0
DavidVycit5573,0
MJSNathan,-1
L_0_dz,0.3111111111
nachohh20,0
westfieldeditor,0
Lyndsey58804674,0.1821428571
tincazzi,0
KohoTeam,-0.1
axmedov941,0
Stocks_and_More,0
jonmarsk,0.25
cactuscounty,0
PimpMyRack,0
Basedteller74,0
Stephen87165188,0.1928571429
JThomason88,0
Rats_in_da_corn,-0.08333333333
Adespoto3,-0.2375
makhnytskyy,0
lee_joohunny,0.3111111111
